objectid,province_territory,project_name,total_project_capacity_mw,turbine_identifier,turbine_number_in_project,turbine_rated_capacity_k_w,rotor_diameter_m,hub_height_m,manufacturer,model,commissioning_date,latitude,longitude,notes
3563,Ontario,Armow Wind Project,180,AMW69,69/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.2187695,-81.43851632,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3564,Ontario,Armow Wind Project,180,AMW70,70/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.21444836,-81.43588841,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3565,Ontario,Armow Wind Project,180,AMW71,71/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.20870963,-81.434348,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3566,Ontario,Armow Wind Project,180,AMW72,72/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.20876927,-81.43028345,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3567,Ontario,Armow Wind Project,180,AMW73,73/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.211037,-81.4234255,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3568,Ontario,Armow Wind Project,180,AMW74,74/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.20777814,-81.42214629,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3569,Ontario,Armow Wind Project,180,AMW75,75/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.20336671,-81.41700243,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3570,Ontario,Armow Wind Project,180,AMW76,76/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.20619661,-81.41068886,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3571,Ontario,Armow Wind Project,180,AMW77,77/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.20020809,-81.40860789,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3572,Ontario,Armow Wind Project,180,AMW78,78/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.19819662,-81.40382757,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3573,Ontario,Armow Wind Project,180,AMW79,79/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.22136009,-81.396911,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3574,Ontario,Armow Wind Project,180,AMW80,80/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.21943381,-81.40707819,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3575,Ontario,Armow Wind Project,180,AMW81,81/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.22175702,-81.40968543,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3576,Ontario,Armow Wind Project,180,AMW82,82/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.22268319,-81.41393835,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3577,Ontario,Armow Wind Project,180,AMW83,83/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.22412804,-81.4179309,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3578,Ontario,Armow Wind Project,180,AMW84,84/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.22704323,-81.42360743,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3579,Ontario,Armow Wind Project,180,AMW85,85/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.22600392,-81.42794099,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3580,Ontario,Armow Wind Project,180,AMW86,86/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.23260527,-81.41648908,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3581,Ontario,Armow Wind Project,180,AMW87,87/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.23849929,-81.44219018,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3582,Ontario,Armow Wind Project,180,AMW88,88/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.23954622,-81.43884156,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3583,Ontario,Armow Wind Project,180,AMW89,89/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.24206932,-81.41651834,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
3584,Ontario,Armow Wind Project,180,AMW90,90/91,NA,101,99.5,Siemens,SWT 2.3-101,2015,44.23960565,-81.41599436,Some turbines derated such that the farm has an maximum operating capacity of 180 MW
